"","k1","k2","h_r","h_w","h_s","h_a"
"2222",0.823653780557215,0.00646558066955069,0.373705812226981,0.372403667722829,0.146677675929386,0.381102228087839
"2223",0.738860782124102,0.00566848767513409,0.328865494192578,0.35899424202973,0.149461964566726,0.35049435219029
"2224",0.866232088766992,0.00577580192336813,0.333813075181097,0.384558594371192,0.146359752856661,0.335535683843773
"2225",0.776218914948404,0.00573444673388265,0.323213702496141,0.353775349943899,0.157750592564698,0.315024157844018
"2226",0.79435605738312,0.00597757941373158,0.316855905568227,0.382890152838081,0.157297303997912,0.346902246936224
"2227",0.779578583948314,0.00630374789966969,0.375304876940791,0.34529024729738,0.157808251543902,0.344236398399808
"2228",0.871119613014162,0.00552331748799188,0.373649810350034,0.341786329366732,0.139277654928155,0.318144429614767
"2229",0.849516551047564,0.00590564977679867,0.356424929557834,0.341535617185291,0.145534686099272,0.353672522176057
"2230",0.736004798449576,0.00571954781718785,0.373514952049591,0.35590177020058,0.158146746272687,0.325099132251926
"2231",0.814323098435998,0.0060335661295685,0.362154700185638,0.343137144320644,0.137961848310661,0.349265910098329
"2232",0.786887483671308,0.00647475060506491,0.378126867900137,0.365094922257122,0.157336651305668,0.372152260278817
"2233",0.788244471848011,0.00577684377088211,0.347412694180384,0.349394828279037,0.135555803300813,0.3583305320004
"2234",0.823493634164333,0.00568810699525522,0.349337232459802,0.382793731202837,0.148554734978825,0.365376922753639
"2235",0.831248675249517,0.00625357901941286,0.322359681390226,0.35050437008962,0.137883617605548,0.333532913147937
"2236",0.748821602463722,0.00633299233259866,0.362782219010405,0.367711523715407,0.163512962674722,0.365880125423428
"2237",0.801322504468262,0.00611185776111437,0.346782819621731,0.375867940057069,0.155559910708107,0.32388515065657
"2238",0.807272057123482,0.00633582953769248,0.343275818848051,0.323457169125322,0.154566871072166,0.373549345829524
"2239",0.869920353963971,0.00581020758143393,0.329130519942846,0.358454445721582,0.135778663752135,0.324730137081351
"2240",0.813542839586735,0.006356468730208,0.315346617132891,0.350777358950581,0.161074835623149,0.381157905696891
"2241",0.770096823833883,0.00618193753398955,0.344465232277289,0.353602836050559,0.157115740708541,0.384721117306035
"2242",0.839008724987507,0.00631170810769545,0.326304225442,0.359682872411795,0.156826536871959,0.338882985368837
"2243",0.802951410524547,0.00594299949659035,0.325538997510448,0.37613404694479,0.142942802896723,0.345513418971095
"2244",0.796680990643799,0.00566398640817963,0.357440581861883,0.337337112748064,0.147735390525777,0.327884693776723
"2245",0.8703888521716,0.00608824953617062,0.3242344569345,0.32390436995076,0.15621818896383,0.35787395170657
"2246",0.722123625352979,0.00558038220991148,0.378550168587826,0.34148886119714,0.140447313613258,0.316711084113922
"2247",0.858031023740769,0.00641985726904822,0.340139958814252,0.316196646154858,0.140126232504845,0.359740016153082
"2248",0.759297917038202,0.00565833460276714,0.35366641513072,0.315187650991138,0.142983694409486,0.321249466205481
"2249",0.774864166080952,0.00636861230689101,0.340858040645253,0.358494874867611,0.142266037676018,0.35083253094228
"2250",0.765997765772045,0.00562991111784475,0.365449145701714,0.342614582632668,0.1516720072506,0.350372653712984
"2251",0.756462780497968,0.00595998954979936,0.361465270461049,0.341287950670812,0.154476568484679,0.341601303257048
"2252",0.786231862828136,0.00657987278680317,0.341517795783002,0.319212316772901,0.135289382524788,0.383532783384435
"2253",0.808924168348312,0.00567586881444557,0.324751028663013,0.374411485220771,0.152438412385527,0.379440413690172
"2254",0.780971218906343,0.00569385826342506,0.36922594031319,0.372252317965031,0.149116910349112,0.321043820644263
"2255",0.749142068587244,0.00635000893022632,0.347160208614077,0.320913320695981,0.157560420942027,0.344362208100501
"2256",0.766439164541662,0.00560792232866399,0.376334762969054,0.373521193391643,0.140996131051797,0.379361865725368
"2257",0.788897797092795,0.00631951526969904,0.328177187670954,0.3182934296038,0.135692360792309,0.317203502480406
"2258",0.845267549864948,0.00602694808461005,0.357274856243748,0.340154227025341,0.159644813875202,0.353874836934265
"2259",0.724582179188728,0.00612882391333114,0.340102277779952,0.355996660168748,0.138094703326933,0.33208182675764
"2260",0.877584467083216,0.00563670949502615,0.331595543974545,0.366975104548037,0.152217818854842,0.349833569731563
"2261",0.765593318752944,0.00661415429651504,0.345163132327143,0.370737781445496,0.148607669170015,0.324571598456241
"2262",0.875253690369427,0.00558550966015551,0.334505068799481,0.348209883279633,0.151420507875737,0.37714840247063
"2263",0.813398431912065,0.00626468612417812,0.374748730512801,0.337996135968715,0.152298180826474,0.321385376844555
"2264",0.871334241442382,0.00574590286024148,0.35983177397633,0.345867466249038,0.147812760381494,0.324407457653433
"2265",0.755629005804658,0.0057368420112133,0.360826650171075,0.323841868585441,0.145503588072024,0.371718351144809
"2266",0.723051583878696,0.00600958449155558,0.359793911168817,0.356807757371571,0.159419396209996,0.315945108847227
"2267",0.780518721155822,0.00544641662216047,0.35178704763297,0.366708421439398,0.164665205685887,0.342093804581091
"2268",0.737712902016938,0.00629511586748296,0.352250635167584,0.383706520632841,0.140016891101841,0.325983467923943
"2269",0.720632350854576,0.00569610945049208,0.379933828639332,0.320777399968356,0.151939494567923,0.318377823615447
"2270",0.796434413455427,0.00559796971355099,0.377345636282116,0.356394962370396,0.147297746760305,0.359793380484916
"2271",0.829795890152454,0.00550337792562088,0.328952833637595,0.349501537613105,0.152348853775766,0.367448824085295
"2272",0.857668501585722,0.00591025644217618,0.352776426870841,0.370308749694377,0.148975424207747,0.336335941965226
"2273",0.842930947802961,0.00552306932876585,0.353462729095481,0.36272100752918,0.148597002841998,0.355025371268857
"2274",0.814294241294265,0.00656701470855391,0.338105095848441,0.356295760027133,0.150670349251013,0.362556379754096
"2275",0.845260452106595,0.00649757560865255,0.3322875150037,0.346972067048773,0.153027720849495,0.37515610484872
"2276",0.734049869664013,0.00631410205302993,0.336343818092719,0.36031019417569,0.144114345512353,0.347809113229159
"2277",0.799187056235969,0.00564932126611006,0.359893107612152,0.363139867184218,0.140875190016814,0.319487795745954
"2278",0.812046100385487,0.00597123724270379,0.36286175648449,0.362510892087594,0.145696686725132,0.377307299426757
"2279",0.829437704607844,0.00613500322388019,0.339988117129542,0.327801760470029,0.159632194892038,0.336096513592638
"2280",0.730460210219026,0.00553900392742129,0.333439612069633,0.317763552118558,0.148405974113848,0.383675470645539
"2281",0.821473776139319,0.00587072262786329,0.344402511229273,0.358037725051399,0.144017796451226,0.347158021680079
"2282",0.724334569759667,0.00616276066282298,0.323624067378696,0.377646244436037,0.14754565001931,0.377362976302393
"2283",0.724705396443605,0.00597314872792456,0.380748268070165,0.349563588025048,0.143465285645798,0.369087208986748
"2284",0.750001075603068,0.00649911846815841,0.326958890603855,0.34998284346424,0.146892561265267,0.381410178083461
"2285",0.8085475435853,0.00556168790788623,0.333192200979684,0.338707670655567,0.136727187023498,0.342396707155276
"2286",0.798426618203521,0.0057441408479237,0.369901959793642,0.349096863798331,0.163930913738441,0.340749672208913
"2287",0.833324588984251,0.00651858494735323,0.331759184391703,0.349835160430521,0.140329789873213,0.37677239945624
"2288",0.728264062069356,0.00636087237153435,0.346345171465073,0.383994787326083,0.149441050440073,0.341446998368483
"2289",0.87042905151844,0.00606664338768227,0.366385320133995,0.334782810802571,0.139414247330278,0.344807796077803
"2290",0.864296348392964,0.00581412406178191,0.362842649077065,0.382114410940558,0.163945525980089,0.338279156435747
"2291",0.829243086017668,0.00603280086114304,0.366503697098233,0.334836489150766,0.156224246649072,0.363915557547007
"2292",0.789728041812778,0.00582952966891928,0.382718471274711,0.320026174653322,0.161707698991522,0.377190474860836
"2293",0.836672856360674,0.00584963723719586,0.367076260501053,0.366457641425077,0.141330543968361,0.340854189670645
"2294",0.837455620020628,0.00565996159805916,0.345527027091011,0.338545193681493,0.137916690506972,0.368550172036048
"2295",0.850982305519283,0.00577384315002942,0.355330665807705,0.325339740919881,0.143503551122267,0.321491150045767
"2296",0.751676222868264,0.00622597634839592,0.337613437497057,0.320730529599823,0.156078357927036,0.365707519201096
"2297",0.851712303683162,0.00552460621400969,0.375501269686501,0.324452167735435,0.137756287436932,0.337433355967514
"2298",0.833828659318388,0.00655233747625258,0.376083136918023,0.357342131938785,0.161937678696122,0.381077182223089
"2299",0.782109308354557,0.00590751785522793,0.347839565970935,0.333278152409475,0.158701913673431,0.359387139701284
"2300",0.830326850041747,0.00598535018615192,0.355645402236842,0.342166825502645,0.160763260808308,0.35171527687693
"2301",0.756786487139761,0.00560183150542667,0.371849319192115,0.341871428941377,0.163001461483072,0.349001322295517
"2302",0.875152730159462,0.00560451140706893,0.345776916183531,0.322672116146423,0.147158256852999,0.352741410990711
"2303",0.770165071561933,0.00591339892372023,0.330223758001812,0.347762605184689,0.156813775277697,0.372691829733085
"2304",0.783396775498986,0.00621265066595981,0.384500526476186,0.369775069151074,0.164852712191641,0.336063089536037
"2305",0.738272033520043,0.00556737823582254,0.380639852010645,0.333708002164494,0.138793864713516,0.340648941018153
"2306",0.815131394341588,0.00588538658499718,0.345148133633193,0.318957240795717,0.142217505646404,0.371526556252502
"2307",0.765235348083079,0.00613400076322258,0.336377643311862,0.334044320939574,0.148307918964419,0.338128065769561
"2308",0.755126596838236,0.00545488685963443,0.340554123397451,0.36458174748579,0.155308720185421,0.328382998495363
"2309",0.72138117659837,0.00546193087065825,0.339172644314822,0.351339501955081,0.163527993920725,0.360966878302861
"2310",0.802795459032059,0.00604315370814409,0.343729172956664,0.350010472014546,0.147431430132128,0.365250410211738
"2311",0.746817620582879,0.00582704947232502,0.384163670090493,0.330054054218344,0.14168492161436,0.322578248593491
"2312",0.776093767546117,0.00593491564562544,0.342151827558409,0.376534148184583,0.154481337494217,0.334215735718608
"2313",0.853548074625433,0.00569677884280216,0.375325516259763,0.317850100761279,0.144739428630564,0.349026307091117
"2314",0.856664979197085,0.00627808461846085,0.330414145924151,0.342173094404861,0.160187326278537,0.357045677579008
"2315",0.775687694065273,0.00637493006813107,0.381631394142751,0.347707679425366,0.15473333065398,0.377791280178353
"2316",0.738442799784243,0.00634627762974473,0.369379679965787,0.326828463312704,0.142772894992959,0.344678011504002
"2317",0.795842575244606,0.00590789814830525,0.360955604272895,0.33612271607155,0.161786045520566,0.338759022443555
"2318",0.861380521059036,0.0060619002087554,0.328929764982313,0.36975705554476,0.154799511060119,0.327188111024443
"2319",0.829879112802446,0.00630535398870707,0.32700453104917,0.34215062444564,0.157115885743406,0.351135942866094
"2320",0.726697623692453,0.00572808925447753,0.31893750237301,0.34806051268708,0.136878470666707,0.380841793525033
"2321",0.790625169314444,0.00578133990452392,0.350660631065257,0.35567406720249,0.140946797034703,0.372090541974176
"2322",0.803512777984142,0.00561719675572822,0.330751456278376,0.333093548894394,0.161950289933011,0.361612791621592
"2323",0.8093110640347,0.00646425939386245,0.361118503091857,0.376664843694307,0.157105290647596,0.35736563663464
"2324",0.769784636683762,0.00615038660403574,0.350527373356745,0.326578968358226,0.141772763868794,0.324009831661824
"2325",0.858945459537208,0.00648834482418373,0.354339551893063,0.324566394556314,0.141931677663233,0.338442757525481
"2326",0.767075015865266,0.00591426374674542,0.342752432685811,0.372131374645978,0.141769695854746,0.324629389380571
"2327",0.748318319730461,0.00647058413934894,0.370232529903296,0.352194139163475,0.160960020711645,0.365673066258896
"2328",0.745873583443463,0.0059093005137681,0.359077223399654,0.347900714345742,0.158559302373324,0.321979851115029
"2329",0.802437808588147,0.00598017087116605,0.335408004485071,0.317958722601179,0.150626402003691,0.32620855912799
"2330",0.848780450448394,0.00638587691781111,0.378475768631324,0.331013174531981,0.139615919908974,0.35100425204495
"2331",0.768623199760914,0.00546538820899557,0.342841462411452,0.337971434842329,0.15056860338198,0.330154803842306
"2332",0.825914254933596,0.00546864713681163,0.339577735411003,0.329158281127457,0.139593167882413,0.377653837432153
"2333",0.856455599963665,0.00646568464779761,0.362241851876024,0.381847278801724,0.157014313330874,0.348730721618049
"2334",0.861231564283371,0.00634240538981277,0.350110286858398,0.340881039886735,0.15075182360597,0.318938544085249
"2335",0.804784185178578,0.00570437148411758,0.351325416348409,0.370924835810438,0.157669710160699,0.359927363770548
"2336",0.853581196293235,0.00589733251153491,0.333104482423514,0.37671994095901,0.151017988272943,0.359342176932842
"2337",0.783194662481546,0.00638109878412681,0.341169466171414,0.359596591400914,0.160056600524113,0.366040720222518
"2338",0.794260233230889,0.00557874905216508,0.336579251529183,0.351502240221016,0.149786002468318,0.319284666911699
"2339",0.788072149977088,0.00640518090079771,0.335012530516833,0.372637486860622,0.144966018986888,0.366006362217013
"2340",0.79929390758276,0.00610339018002618,0.382052588001825,0.381469876591582,0.136395295544062,0.364036700078286
"2341",0.78605328053236,0.00576158948251046,0.323148493568879,0.369430779637769,0.157945673824288,0.383861522674561
"2342",0.85216528095305,0.00578245528312866,0.341853258530609,0.379646559620742,0.157866326286457,0.320555770490319
"2343",0.832038049809635,0.00559381696164841,0.328549358518794,0.342914666344877,0.151579438545741,0.383316404810175
"2344",0.847676364332438,0.00581839719002135,0.342620461666957,0.315939101530239,0.145442261332646,0.380786889328156
"2345",0.769652376770973,0.00661908893946791,0.374038053303957,0.359731555166654,0.14759112882195,0.355666519450024
"2346",0.833554983362556,0.00643805628852453,0.377483134637587,0.365733575779013,0.15943614175776,0.373435032498091
"2347",0.866148785874248,0.00597912028200459,0.335881438592914,0.365267103081569,0.15208662108751,0.354873633175157
"2348",0.853424540273845,0.00590849484455772,0.316761556975543,0.331601503212005,0.139879323185887,0.379947118733544
"2349",0.858084799423814,0.0056774976970139,0.330007579470985,0.383163504626136,0.150626266726758,0.340373821631074
"2350",0.73591486543417,0.00603187329287175,0.336813850875478,0.342453967526089,0.141848946043756,0.381728658946231
"2351",0.853370049707592,0.00564407010305906,0.350845768866129,0.323256656094454,0.157924823428038,0.374473538550083
"2352",0.858175650015473,0.00663525361764245,0.346829147881363,0.33876860757824,0.15617815427715,0.333327385568991
"2353",0.795369245857,0.00649911996214651,0.374405752299353,0.349803239959292,0.164916152567603,0.316214305504691
"2354",0.749778164103627,0.00594030128112761,0.376362478225492,0.376548731341027,0.148742859901395,0.371790561266243
"2355",0.855634174086154,0.00582174578783102,0.335946782908868,0.32069683318492,0.153623019880615,0.34214294598205
"2356",0.848155405782163,0.00627981227186974,0.370825752557721,0.352658151476644,0.139846600005403,0.324135782064404
"2357",0.831354065723717,0.00581007366877049,0.369748487528413,0.359811753465328,0.156790910151321,0.342297208560631
"2358",0.731702807955444,0.00554054454439552,0.367019555652514,0.381848735546228,0.147211193342227,0.364815047772136
"2359",0.722904859371483,0.00647503673209809,0.368501766968984,0.321355570813175,0.163094843770377,0.335847079332452
"2360",0.728254475705326,0.00559300859886454,0.361278706116136,0.361789693105966,0.148660007994622,0.364416567822918
"2361",0.751472505256534,0.00618181712666294,0.344253510066774,0.370410876772366,0.150370613050181,0.338166036193725
"2362",0.759463631920516,0.00602823801331222,0.34880533895921,0.32637923711678,0.148831637338735,0.32763738604961
"2363",0.80358919095248,0.0056119927162677,0.364778742529452,0.375410735984333,0.159978551804088,0.31909678212367
"2364",0.790927151553333,0.0064970109608816,0.349056825237349,0.319464345893357,0.163100879481062,0.367575419438072
"2365",0.835358476378024,0.00556482735243393,0.376892901894171,0.377852762273978,0.159599547847174,0.351292252540588
"2366",0.790206486135721,0.00608658981005894,0.319448303238023,0.356980087128468,0.146110703644808,0.350823173460085
"2367",0.879755081012845,0.00612593648341717,0.363113363988232,0.361458687363192,0.13689719516784,0.363818132402375
"2368",0.842388922199607,0.00652072182221571,0.376333433464169,0.376454677483998,0.151002024512272,0.358534059014637
"2369",0.831123857088387,0.00566367077128962,0.324701635064557,0.359208924276754,0.140818580521736,0.32792132092407
"2370",0.794008289463818,0.00564651984376367,0.367278965942096,0.32336201305734,0.144041255372576,0.353164788247086
"2371",0.873031770177186,0.00560077584718587,0.337771681696176,0.381833097590134,0.142951939555351,0.322071776450612
"2372",0.773978446833789,0.0066531446037069,0.376519718589261,0.355337716124486,0.160827666493133,0.376758241290227
"2373",0.818149321042001,0.00663934527943376,0.353608726819511,0.36810656684218,0.137959418005776,0.348632946617436
"2374",0.800852026902139,0.00578561975725926,0.359694040715694,0.369197963015176,0.158502953038551,0.325417044390924
"2375",0.80058993563056,0.00655206894802162,0.383737510463688,0.341885464154184,0.162211676754523,0.345644411237445
"2376",0.873631134741008,0.00651383844238007,0.349478549486957,0.362772453422658,0.13692710447358,0.333527559125796
"2377",0.785352080725133,0.00570703012791229,0.377993854093365,0.371737357291859,0.146997775943018,0.316737550410908
"2378",0.784040548056364,0.00612253476690734,0.353421326966491,0.348642838760279,0.145351838360075,0.381183394920081
"2379",0.78931269466877,0.00637124857410788,0.343088548874948,0.368407542780042,0.137831808517221,0.353724063348491
"2380",0.761441289223731,0.00556480273219757,0.38046859996859,0.322974471396301,0.139469884461723,0.349202689381782
"2381",0.828727489039302,0.00629284866152797,0.366722364290617,0.360890505129937,0.151353030230384,0.353878698959015
"2382",0.763457834385335,0.00602845979856327,0.320337364540901,0.326908642509952,0.163227256271057,0.371647246053908
"2383",0.864564828947187,0.00590718703335617,0.356461628254037,0.374164393427782,0.154748682081699,0.323077197365928
"2384",0.86497361831367,0.00609943597866222,0.338881726565305,0.31712155273417,0.155630838617217,0.366630136445165
"2385",0.740446639321744,0.00638767217875924,0.378471435704268,0.359028206646908,0.145863083763979,0.341060090623796
"2386",0.853153759501875,0.00616047163049923,0.37548138220096,0.322303172168322,0.154882611385547,0.365974084131885
"2387",0.804264187924564,0.0062268414734304,0.351455722788814,0.356552787674591,0.156070368729997,0.327812417941168
"2388",0.762376924343407,0.00622671941378619,0.316337958537042,0.351529447953217,0.141075079631992,0.34469202614855
"2389",0.789118565246463,0.00551914201129926,0.363150762347504,0.361090286471881,0.162821251912974,0.341464515794069
"2390",0.750209557078779,0.00624925277190981,0.343268248050008,0.346651635249145,0.156853318847716,0.357281943443231
"2391",0.785866560041904,0.00600844002934406,0.362532496093772,0.343317834031768,0.15974885980133,0.330909841554239
"2392",0.797170883864164,0.0063090698805172,0.362720397359226,0.32774803014705,0.155675193127245,0.317811463531107
"2393",0.87154392413795,0.0056239447511686,0.371847757340874,0.375950789346825,0.158194312588312,0.361986763398163
"2394",0.868935869783163,0.00659891113008605,0.329806844166014,0.315280755138956,0.154059486750048,0.329316121083684
"2395",0.748313316851854,0.00575447398008546,0.331118025747128,0.371436523441225,0.143180922721513,0.379993864959106
"2396",0.816453937664628,0.00619670898698969,0.340972103832755,0.38253019050695,0.140517665650696,0.345948944033589
"2397",0.796183873973787,0.00593066823578672,0.36635050322162,0.33120211675996,0.142236984490883,0.363531340006739
"2398",0.754290821105242,0.00574459278650582,0.370896257860586,0.360502026227769,0.154800604130141,0.365310785272159
"2399",0.851078917458653,0.00641803898834391,0.373850227613002,0.332704568041954,0.143252516083885,0.367384396181442
"2400",0.841299452334643,0.00556517388216918,0.374334871976171,0.36657995382091,0.136948416077066,0.373846008300316
"2401",0.783667203374207,0.00625392579312203,0.362567383137066,0.365285316258669,0.145585621898063,0.361247758546378
"2402",0.780001185052097,0.00644492350720102,0.361899488868657,0.351465609488077,0.144743980814237,0.373901680188719
"2403",0.74866842508316,0.00573827225731686,0.357793509066105,0.342754104256164,0.159759049750864,0.347370557184331
"2404",0.731112255007029,0.0057315708265244,0.32479472677689,0.32487492722692,0.149820165184792,0.380235088311601
"2405",0.861940716952086,0.00635553527839016,0.365365908972453,0.360893149797339,0.151071368653793,0.348349440253805
"2406",0.875799646303058,0.00574622957230778,0.320170392375439,0.334672456926201,0.137262332285754,0.358592196160462
"2407",0.802210597209632,0.00626858623320004,0.324805417594034,0.373172377003357,0.149109233943745,0.316344736234751
"2408",0.728493981845677,0.00607628499267623,0.348558448953554,0.37971640556585,0.156792172570713,0.367479354373645
"2409",0.770939400047064,0.00664288832614664,0.325031850053929,0.366705979520921,0.151699680858292,0.383240810330026
"2410",0.783015317246318,0.00600020611807937,0.349558137713466,0.332847811868414,0.153198093376122,0.360279069819953
"2411",0.811243728660047,0.00617844348462066,0.360179558317177,0.370941097072791,0.16481765324017,0.346288867469411
"2412",0.816241401918232,0.00663538111993344,0.33003997126827,0.330437822435051,0.151040224372409,0.337952900184318
"2413",0.855599033348262,0.00598463880159194,0.32241071409313,0.328582001959439,0.16253736190265,0.359718975182623
"2414",0.785992187485099,0.00590280234114034,0.378321654153988,0.359909723603632,0.13620399388019,0.341260707001202
"2415",0.73535233926028,0.00654555887870723,0.377589802916627,0.353628902847413,0.14487990276888,0.370728322588839
"2416",0.861251921914518,0.00594894838081673,0.355228306106292,0.375330399689265,0.142726217543241,0.371881282038521
"2417",0.809685862436891,0.00574570884237764,0.345283647135366,0.354681664772797,0.135645068760496,0.363180811482016
"2418",0.867454406507313,0.00591501876516733,0.33647823191015,0.339418106195517,0.136993161169812,0.370677928593941
"2419",0.788679366223514,0.00656347482674057,0.325753926576581,0.337653083419427,0.140936865101103,0.347733420406003
"2420",0.783000983446837,0.00594673090300057,0.334519705919083,0.338347547396552,0.15691597994417,0.328549299079459
"2421",0.788399370461702,0.00587655339293415,0.374828691787552,0.382865816447884,0.160300177331083,0.366830862427596
"2422",0.855746671631932,0.00597026385945501,0.369088267388288,0.34589113404043,0.159002623020206,0.366881359491963
"2423",0.874910567477346,0.00583842368345475,0.324218775674235,0.336756821579765,0.146222169252578,0.341294844688382
"2424",0.824886941201985,0.00573085612380644,0.375030576421414,0.351490456825122,0.152473791847005,0.32183214048855
"2425",0.753299560770392,0.00663001912201056,0.33862601517234,0.383217570038978,0.139154460027348,0.323171089431271
"2426",0.779221301302314,0.00613912393687991,0.316748026483692,0.352459956074599,0.143620543435682,0.333586512857582
"2427",0.764594389051199,0.00579863523080247,0.333752150775399,0.343255551077891,0.146153288364876,0.318828853021841
"2428",0.846115555129945,0.00611109683379065,0.348782815476879,0.344466461238917,0.153982767260168,0.35710710628191
"2429",0.789920723550022,0.00639141804696293,0.342016450422816,0.345903981151059,0.153725848202594,0.34354266643757
"2430",0.749674678072333,0.00547221753902966,0.319329076667782,0.335306620602496,0.149175258404575,0.378300536077004
"2431",0.790545911639929,0.00658239405384287,0.346692992118187,0.327493708040565,0.149959722063504,0.376342351825442
"2432",0.756254395619035,0.0057989257676783,0.36025649276562,0.334259242475964,0.163566363647114,0.339615309285
"2433",0.854249694235623,0.00621138033856172,0.350254384691361,0.371682871321682,0.14534629386384,0.365434595288243
"2434",0.866094228923321,0.00571782461588038,0.325780733814463,0.348696387130767,0.158868897731882,0.332959242253564
"2435",0.830195883214474,0.00607761446656426,0.350160275893286,0.3493873004755,0.142441985914484,0.362974411447067
"2436",0.759700552411377,0.00636710451342398,0.377293120187242,0.341359685994685,0.16392297278624,0.353476477982476
"2437",0.724937234073877,0.00545787479947787,0.33833895816002,0.361451337861363,0.145115609269124,0.335727066555992
"2438",0.782816393561661,0.0063153335615294,0.3605964569957,0.324647665990051,0.149790023930836,0.320396959066857
"2439",0.815748520977795,0.00637554596591974,0.315672510082368,0.341226667053998,0.14685825212393,0.323133042862173
"2440",0.804253965914249,0.00613976497299736,0.335591560844332,0.329142535000574,0.148582843935583,0.379869978537317
"2441",0.795250154957175,0.00614462138822069,0.35477522137342,0.382002339190803,0.143282115336042,0.356702676385175
"2442",0.729181047417223,0.00613000670170411,0.376228231675923,0.337881716161501,0.143002637727186,0.36632280502934
"2443",0.869453391991556,0.00555377393348143,0.366942723914981,0.366836688411422,0.141465322051663,0.376424600023311
"2444",0.720707593634725,0.00601551855507074,0.3431971307192,0.325638745971955,0.14775611505378,0.366065642465837
"2445",0.869690039120615,0.00580351054780651,0.367204700852744,0.327108843741007,0.150360295150895,0.323279430046678
"2446",0.787437001056969,0.00625066274310462,0.3305931124161,0.334047165308148,0.161458583534695,0.375526580233127
"2447",0.758356446884572,0.00584262024078984,0.365223654280417,0.365239505937789,0.163077974652406,0.34254951302195
"2448",0.85859296053648,0.00623242671819404,0.345709100579843,0.318151968093589,0.147303953182418,0.354631177340634
"2449",0.822187000215054,0.00552693169564242,0.350463398736902,0.368065579207614,0.143734649154358,0.361710105808452
"2450",0.774541949480772,0.00569349375230493,0.372972837036941,0.353274526395835,0.159433226594701,0.33952180923894
"2451",0.834516161158681,0.00594372013919987,0.382273948038928,0.33443313031923,0.136670701880939,0.384919036536012
"2452",0.768719331324101,0.00634133969117189,0.345455812003929,0.346340137571096,0.141778843528591,0.333923258399591
"2453",0.79346568223089,0.00651422122590709,0.368134206784889,0.348295486271381,0.157028922310565,0.375378988094162
"2454",0.765801148787141,0.00630168741512578,0.350964619894512,0.360140389914159,0.153459078802262,0.319326151900459
"2455",0.879206606782973,0.00574108739826595,0.323307181159034,0.327400274001993,0.139139338564128,0.370027924114838
"2456",0.731710879467428,0.00590538713972084,0.31799963779049,0.355916312318295,0.151320593815763,0.361636874575634
"2457",0.7313905974105,0.00658915134592913,0.351297728440259,0.368332219207659,0.136233996553347,0.346459321635775
"2458",0.762751229591668,0.00651253819211619,0.382298803785816,0.352710267843213,0.1497059903224,0.380577092939056
"2459",0.763103934638202,0.00555854768493213,0.344868863434531,0.335878561432473,0.148056224165484,0.345515206665732
"2460",0.806615810394287,0.00570531715153484,0.36752466945909,0.380465248564724,0.153448278824799,0.353229470402002
"2461",0.81415216691792,0.00644235211000079,0.337910967811476,0.374437460764311,0.146699450821616,0.358318668857682
"2462",0.845972278639674,0.00611133212635061,0.351414724267088,0.321803972420748,0.148488757393789,0.383851209208369
"2463",0.808546218834817,0.00605713222421706,0.348241970643867,0.31867186045507,0.146710795608815,0.343701827831101
"2464",0.849362112060189,0.00588075246579247,0.3229893598333,0.3404032845865,0.152117702686228,0.362642759971786
"2465",0.848602667972446,0.00578877726517385,0.38015589707531,0.343946685506962,0.161890659502242,0.337747885589488
"2466",0.742678244374692,0.00613057342860615,0.377363399532624,0.345689491955563,0.162625222904608,0.351232030617539
"2467",0.755652521960437,0.00628542588240467,0.361427590518724,0.380244607878849,0.14322121481644,0.316379624647088
"2468",0.797200433835387,0.00655760951315984,0.323997828192078,0.368501243749633,0.156897570895962,0.379161592994351
"2469",0.85545991435647,0.00651108332436765,0.348345442351419,0.381699227886274,0.151111661132891,0.363090002227109
"2470",0.806831984743476,0.00622051832335303,0.360187357582618,0.34204444414936,0.135861492098775,0.380971261197701
"2471",0.819215301647782,0.0055248702909844,0.363031043573283,0.333737069335766,0.147147713920567,0.370665254520718
"2472",0.827285833433271,0.00645347725784872,0.342299073704053,0.368657805996481,0.152852954689879,0.350738337442745
"2473",0.836141012646258,0.00559901858165395,0.363114625937305,0.346403692839667,0.160990145837422,0.326038663792424
"2474",0.843772196173668,0.0058323954893928,0.374171846488025,0.369950425082352,0.14856936612865,0.355466701046098
"2475",0.723410881534219,0.00610554237876087,0.339356243554503,0.317000010425691,0.155246104588732,0.364542257145513
"2476",0.864236879721284,0.00607741132165305,0.343519887758885,0.324824420823716,0.146827914761379,0.343092464504298
"2477",0.754121659770608,0.0066237201388739,0.343987147461157,0.37137361550238,0.15216437197756,0.366126441897359
"2478",0.869866432547569,0.00611738429465331,0.352811978666577,0.31907181920018,0.153886828611139,0.353425749908201
"2479",0.837536136731506,0.00617021032358985,0.363827284397557,0.364786907117814,0.143229800951667,0.367744568041526
"2480",0.782510719224811,0.00584634682012256,0.377377655389719,0.332813756682444,0.157959405560978,0.352729232462589
"2481",0.80010882884264,0.00615483065093635,0.34750078495359,0.343611646071076,0.152286726494785,0.351820026978385
"2482",0.828465324193239,0.0065782376096514,0.318790706072468,0.323174818577245,0.153119593793526,0.328535396370571
"2483",0.835978502444923,0.00583812388627557,0.340144515808206,0.381283301652875,0.148596324550454,0.378216974639799
"2484",0.857797756455839,0.00552959505579667,0.354380959563423,0.323437520700973,0.158674914983567,0.329039873522706
